archivo,carrera,nivel,codigo
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,8,ITID800
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,8,ITID822
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,8,ITID832
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,8,ITID843
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,8,ITID853
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,8,ITID862
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,8,TITD101
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,9,ITID900
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,9,ITID941
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,9,PRLD105
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,9,PSCD202
malla_tecnologias_informacion,TECNOLOGÍAS DE LA INFORMACIÓN Organización del Aprendizaje,9,TITD201
